smiles	node_id	scenario_id	scenario_description	pathway_id	Confidence_level	Redox_type	Acidity_interval	Location_name	BioReactor_type	InoculumSource_source	TypeOfAeration_type	SludgeRetentionTime_type	OriginalSludgeAmount_amount	TotalSuspendedSolids_start	FinalCompoundConcentration_concentration	Addition_type	Temperature_interval	WWTPPurpose_purpose	CompoundSolutionSolvent_proportion	DissolvedOxygenConcentration_concentration_high	LiquidMatrixSource_source	RateConstant_correction	AerationType_type	BiologicalTreatmentTechnology_type	HalfLife_comment	Nutrients_data	OxygenDemand_influent	NitrogenContent_influent	PhosphorusContent_influent	VolatileTotalSuspendedSolids_start	TransformationProductImportance_importance	DissolvedOrganicCarbon_start
C#CCNC(C)CC1=CC=CC=C1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/ce26b530-a717-4d29-ac05-bccf0a3e6841	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/7037cedb-e75e-4a2b-81bf-7731c90f37a8	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3	1																											
CC(CC1=CC=CC=C1)N(C)C=O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/b7faec02-f9b7-4f43-accf-7d7eb2adca82	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/071a3d89-2cd8-415f-9d95-cc4760e3f2df	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3	3																											
C#CCN(C)C(C)CC1=CC=CC=C1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/6d4a88a2-f346-4fb1-a259-f067c07d771e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/c03ba9c6-3438-47be-b83c-9b39eacd1386	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3	1																											
C#CCN(C)C(C)CC1=CC=CC=C1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/6d4a88a2-f346-4fb1-a259-f067c07d771e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/dd6c8616-b08f-41db-9c9d-944ffdf7be5c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3																		sorption corrected & abiotic degradation corrected										
C#CCN(C)C(C)CC1=CC=CC=C1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/6d4a88a2-f346-4fb1-a259-f067c07d771e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/9b132cdb-f52d-4e52-87aa-81fb6e0ace95	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3																		sorption corrected & abiotic degradation corrected										
C#CCN(C)C(C)CC1=CC=CC=C1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/6d4a88a2-f346-4fb1-a259-f067c07d771e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e354a3b6-0555-46ac-9e48-21bf4ee67acf	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3																		sorption corrected & abiotic degradation corrected										
C#CC[N+](C)(C(C)CC1=CC=CC=C1)[O-]	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3/node/a1c475cc-ebd1-4ae6-89d8-b7bc8ec417ad	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/23d5245b-c468-4c27-a93e-6785f720da76	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/c9434148-85ea-4f30-b8aa-afe790923cf3	1																											
CC1=CC=CC(=C1OCC(=N)C)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/d1bf06dd-a73d-4178-8eec-1fb76e9ea237	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/71546c6c-42d3-4140-bf51-78728052fe1b	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	3																											
CC1=CC=CC(=C1OCC(C)NC=O)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/d999214d-8bea-4176-b01a-48f6c3c0e686	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/7bb1216a-4eaf-4d76-ad5e-b7797f35654a	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	3																											
CC1=CC=CC(=C1OCC(C)NC(=O)C)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/674c30c4-6458-4a5f-a58c-b4e9eb419a67	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/4db42b87-0392-42b4-9b3e-3d8c1d7e0dfd	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	3																											
CCC(=O)NC(C)COC1=C(C)C=CC=C1C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/5ac63d56-40f7-4ee5-850e-80f525b3c1e0	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/9df19c4d-6d59-46bd-9841-0f739e4abf2c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	3																											
CC1=CC=CC(=C1OCC(C)NC(=O)CCC(=O)O)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/a3006088-6d12-43a2-ba15-b03c2eb6a0c8	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/114307a2-2533-4be5-8d66-886f4d7fe31f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	3																											
CC1=CC=CC(=C1OCC(C)N)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/becbf518-5fb9-4011-86a7-10adc67a5763	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/64a73bb9-bf8a-4d8f-904c-28f968600c0d	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d																		sorption corrected & abiotic degradation corrected										
CC1=CC=CC(=C1OCC(C)N)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/becbf518-5fb9-4011-86a7-10adc67a5763	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/91d1de01-8e6b-4cba-8e6e-e4edc681bd31	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d																		sorption corrected & abiotic degradation corrected										
CC1=CC=CC(=C1OCC(C)N)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/becbf518-5fb9-4011-86a7-10adc67a5763	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/47d3bde8-7365-4a34-9c47-bb9434f202b7	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d																		sorption corrected & abiotic degradation corrected										
CC1=CC=CC(=C1OCC(C)N)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/becbf518-5fb9-4011-86a7-10adc67a5763	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ea863cee-5859-470a-ae68-30ad24a97ea8	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	1																											
CC1=CC=CC(=C1OCC(C)NC(=O)/C=C/C(=O)O)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d/node/1988a9a1-1704-46ce-bb84-0514a3f0e49d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/09bcc1e6-c8f7-4468-afe3-1b5cc3c5199f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/e79ee678-3201-4591-a555-9728b4ed893d	1																											
CN(C)CC(C1=CC=C(C=C1)OCO)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/5a35934a-1697-41cd-b837-cf9c32d09fa9	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/32b5dcfd-32bf-412e-b552-ee849f42a648	DOI: 10.1021/es5037139	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.0, 'start': 8.0}	WWTP Duebendorf (ARA Neugut) Switzerland	amber Schott Flask	nitrification basin	shaking	sludge age	50.0	3.4	120.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			WWTP effluent		shaking on circulatin shaking table at 160 rpm	nitrification & denitrification & biological phosphorus removal								
CN(C)CC(C1=CC=C(C=C1)OC)C2(C=CCC=C2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/0124b5dc-459a-4ddf-9d5c-62ca06e83c6d	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/845ba208-79d0-4d45-8f39-8a2d95a0b230	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	3																											
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/184d0aea-c72a-42b3-bef5-1c013a718290	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/0d335212-13cf-48bd-a50f-37b1a811d3db	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	3																											
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/8bcfa740-95b0-48ad-8ca8-6c466d893164	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/a45191c1-5bea-4907-8f03-69668bab919c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	3																											
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/f3cbcab2-c581-4a4a-853d-7724deaaa107	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (IND5)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	9.6	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)						3000.0	100.0	22.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2b80da56-0661-456f-ac04-678523da2942	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	1																											
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6f3ab9e2-5bfb-4082-92b2-e46bfc6766eb	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.6, 'start': 7.6}	Switzerland (DOM1)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	3.0	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification			203.0	18.6	5.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/bdb3ab2f-46d6-4a20-941b-fd893d2798c9	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.3, 'start': 7.3}	Switzerland (IND2)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	4.7	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)			nitrification & denitrification			820.0	86.0	6.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/be2d91cf-9c2f-4df3-8e2f-bb7fb8b6f5ca	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (DOM4)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	2.3	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)						160.0	10.0	3.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/75bdaff9-0a46-4e1e-90f8-92a40af17e48	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.5, 'start': 7.5}	Switzerland (DOM3)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	12.4	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification & denitrification			320.0	24.9	9.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/1ce53c39-f91e-4dd8-b909-36b1400f6164	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (DOM5)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	2.2	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification & denitrification				26.2	5.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e482e11f-2d22-406e-93e4-2633e7b99212	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.6, 'start': 7.6}	Switzerland (DOM2)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	3.0	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)						54.0	3.3	2.0			
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/dc5454bd-50a8-457b-90e1-9d39bb9b052a	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.0, 'start': 7.0}	Switzerland (IND4)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.0	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)						650.0	86.2				
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/408239a6-4e06-4b21-875a-326d967412dd	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 6.2, 'start': 6.2}	Switzerland (IND3)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.9	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)			other			1892.0					
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/cf1ff972-4652-4d77-a376-19afae33c0a5	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/20aab74e-ed9f-484d-b3b2-1d846aa49263	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.0, 'start': 7.0}	Switzerland (IND1)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.8	100.0	plating	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			none (sludge only)			nitrification & denitrification			500.0	23.0	3.0			
C[N+](C)(CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O)[O-]	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/6f624d4b-4339-40fc-867e-a95020da9143	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/83f64d8c-608f-4ca1-af94-246221897c53	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	1																											
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2d227ce5-2ad5-4b59-b28d-ec9d5854e191	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3ca1616e-e17f-4ef9-a16c-e94794a5a8b6	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/c6e526dc-88c3-4779-a59d-a2d0966d5fa3	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/278573d1-42c8-4c52-a9f1-297491992bdb	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/c30d1180-6f6b-4009-b749-0d23f27d94a2	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/1dfdd5af-79c3-4d13-a4ac-942a5084f9e1	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/5fd89dda-9e77-4076-b03e-d33c5f2aab2e	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/33346f6c-11da-4944-b3ae-805d4a60970f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/a3a219a1-ede8-4c10-9513-618ac3c3279d	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
